Staten Island Rolling Sales File.  All Sales From August 2012 - August 2013. ,,,,,,,,,,,,,,,,,,,,
Sales File as of 08/30/2013  Coop Sales Files as of 09/18/2013,,,,,,,,,,,,,,,,,,,,
"Neighborhood Name 09/06/13, Descriptive Data is as of 06/01/13",,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,"APART
MENT
NUMBER",ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,"SALE
PRICE",SALE DATE
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,878,250, ,A3, 107 CIRCLE ROAD                           ,            ,10304,1,0,1,"20,429","7,139",2011, 1 , A3 ,"$3,156,575",8/9/2012
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,881,127, ,A3, 7 WHITWELL PLACE                          ,            ,10304,1,0,1,"10,124","3,790",1980, 1 , A3 ,$0,12/3/2012
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,881,127, ,A3, 7 WHITWELL PLACE                          ,            ,10304,1,0,1,"10,124","3,790",1980, 1 , A3 ,$0,12/3/2012
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,881,127, ,A3, 7 WHITWELL PLACE                          ,            ,10304,1,0,1,"10,124","3,790",1980, 1 , A3 ,$0,12/3/2012
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,881,186, ,A3, 10A WHITWELL PLACE                        ,            ,10304,1,0,1,"10,000","6,741",1995, 1 , A3 ,$0,6/18/2013
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,881,186, ,A3, 10A WHITWELL PLACE                        ,            ,10304,1,0,1,"10,000","6,741",1995, 1 , A3 ,$0,6/18/2013
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,881,186, ,A3, 10A WHITWELL PLACE                        ,            ,10304,1,0,1,"10,000","6,741",1995, 1 , A3 ,$0,6/18/2013
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,881,213, ,A3, 47 HUNT LANE                              ,            ,10304,1,0,1,"10,000","4,130",1986, 1 , A3 ,$0,7/2/2013
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,884,3, ,A3, 120 ROMER ROAD                            ,            ,10304,1,0,1,"11,611","5,643",1998, 1 , A3 ,"$1,300,000",1/24/2013
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,885,28, ,A1, 28 EAST LOOP ROAD                         ,            ,10304,1,0,1,"25,120","4,806",1910, 1 , A1 ,"$995,000",5/29/2013
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,885,28, ,A1, 28 EAST LOOP ROAD                         ,            ,10304,1,0,1,"25,120","4,806",1910, 1 , A1 ,"$730,000",5/29/2013
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,891,58, ,A3, 51 THE OVAL                               ,            ,10304,1,0,1,"13,737","6,256",1986, 1 , A3 ,"$1,862,000",11/7/2012
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,891,130, ,A3, 15 COPPERLEAF TERRACE                     ,            ,10304,1,0,1,"9,996","4,584",1985, 1 , A3 ,"$1,550,000",12/5/2012
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,891,265, ,A3, 81 COPPERFLAGG LANE                       ,            ,10304,1,0,1,"28,600","6,660",1985, 1 , A3 ,$0,10/18/2012
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,891,270, ,A3, 88 COPPERFLAGG LANE                       ,            ,10304,1,0,1,"11,200","4,967",1992, 1 , A3 ,$0,12/21/2012
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,894,131, ,A2, 42 CROMWELL CIRCLE                        ,            ,10304,1,0,1,"18,125","3,112",1960, 1 , A2 ,"$1,060,000",4/8/2013
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,894,131, ,A2, 42 CROMWELL CIRCLE                        ,            ,10304,1,0,1,"18,125","3,112",1960, 1 , A2 ,"$999,000",11/9/2012
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,894,150, ,A3, 216 FOUR CORNERS ROAD                     ,            ,10304,1,0,1,"14,904","4,536",1970, 1 , A3 ,"$750,000",10/12/2012
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,894,272, ,A1, 795 TODT HILL ROAD                        ,            ,10304,1,0,1,"18,070","2,900",1955, 1 , A1 ,"$865,200",3/18/2013
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,894,321, ,A3, 23 FAIRVIEW PLACE                         ,            ,10304,1,0,1,"16,800","2,933",1955, 1 , A3 ,$0,12/19/2012
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,894,321, ,A3, 23 FAIRVIEW PLACE                         ,            ,10304,1,0,1,"16,800","2,933",1955, 1 , A3 ,$0,12/19/2012
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,894,321, ,A3, 23 FAIRVIEW PLACE                         ,            ,10304,1,0,1,"16,800","2,933",1955, 1 , A3 ,$0,12/18/2012
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,898,118, ,A2, 40 WINDY HOLLOW WAY                       ,            ,10304,1,0,1,"10,125","2,160",1950, 1 , A2 ,$0,1/13/2013
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,902,70, ,A3, 30 TODT HILL COURT                        ,            ,10304,1,0,1,"12,642","3,900",1993, 1 , A3 ,$0,5/3/2013
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,902,87, ,A3, 906 TODT HILL ROAD                        ,            ,10304,1,0,1,"12,436","3,944",1994, 1 , A3 ,"$945,000",4/10/2013
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,908,47, ,A3, 111 CLIFFWOOD AVENUE                      ,            ,10304,1,0,1,"68,802","11,539",1991, 1 , A3 ,"$3,400,000",9/14/2012
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,908,97, ,A3, 28 HELENA ROAD                            ,            ,10304,1,0,1,"34,748","11,300",1980, 1 , A3 ,$0,11/26/2012
5,TODT HILL                ,01  ONE FAMILY HOMES                        ,1,908,97, ,A3, 28 HELENA ROAD                            ,            ,10304,1,0,1,"34,748","11,300",1980, 1 , A3 ,$0,10/8/2012
5,TODT HILL                ,05  TAX CLASS 1 VACANT LAND                 ,1B,683,214, ,V0, VALLEYVIEW PLACE                          ,            ,0,0,0,0,"12,700",0,0, 1 , V0 ,$0,10/11/2012
5,TODT HILL                ,05  TAX CLASS 1 VACANT LAND                 ,1B,683,262, ,V0, SHIELDS PLACE                             ,            ,10301,0,0,0,"14,850",0,0, 1 , V0 ,$0,10/11/2012
5,TODT HILL                ,05  TAX CLASS 1 VACANT LAND                 ,1B,686,361, ,V0, BUTTERWORTH AVENUE                        ,            ,10301,0,0,0,"53,125",0,0, 1 , V0 ,$0,12/17/2012
5,TODT HILL                ,05  TAX CLASS 1 VACANT LAND                 ,1B,870,235, ,V0, FOREST ROAD                               ,            ,10304,0,0,0,"17,466",0,0, 1 , V0 ,$0,10/22/2012
5,TODT HILL                ,05  TAX CLASS 1 VACANT LAND                 ,1B,876,60, ,V0, BUTTONWOOD ROAD                           ,            ,10304,0,0,0,"2,500",0,0, 1 , V0 ,"$770,000",8/30/2012
5,TODT HILL                ,05  TAX CLASS 1 VACANT LAND                 ,1B,876,101, ,V0, BUTTONWOOD ROAD                           ,            ,10304,0,0,0,"9,686",0,0, 1 , V0 ,$0,12/21/2012
5,TODT HILL                ,05  TAX CLASS 1 VACANT LAND                 ,1B,877,1, ,V0, TODT HILL ROAD                            ,            ,10304,0,0,0,"17,000",0,0, 1 , V0 ,$0,12/17/2012
5,TODT HILL                ,05  TAX CLASS 1 VACANT LAND                 ,1,881,10, ,A3, TODT HILL ROAD                            ,            ,10304,1,0,1,"14,000","5,699",2012, 1 , V0 ,"$25,000",9/27/2012
5,TODT HILL                ,06  TAX CLASS 1 - OTHER                     ,1,870,230, ,Z0, 14A PETER COURT                           ,            ,10304,0,0,0,"17,272",0,0, 1 , Z0 ,$0,10/22/2012
5,TODT HILL                ,06  TAX CLASS 1 - OTHER                     ,1,879,32, ,G0, BENEDICT ROAD                             ,            ,10304,0,0,0,"18,024",0,0, 1 , G0 ,"$900,000",11/5/2012
5,TOMPKINSVILLE            ,                                            ,4,579,1020, ,RG, N/A AUSTIN PLACE                          ,            ,10304,0,0,1,0,0,1962, 4 , RG ,$0,7/10/2013
5,TOMPKINSVILLE            ,                                            ,4,579,1020, ,RG, N/A AUSTIN PLACE                          ,            ,10304,0,0,1,0,0,1962, 4 , RG ,$0,7/10/2013
5,TOMPKINSVILLE            ,                                            ,4,579,1092, ,RG, N/A AUSTIN PLACE                          ,            ,10304,0,0,1,0,0,1962, 4 , RG ,$0,4/15/2013
5,TOMPKINSVILLE            ,01  ONE FAMILY HOMES                        ,1,501,14, ,A5, 65 SWAN STREET                            ,            ,10301,1,0,1,"1,337","1,778",2005, 1 , A5 ,$0,8/10/2012
5,TOMPKINSVILLE            ,01  ONE FAMILY HOMES                        ,1,504,92, ,A5, 34 MARGO LOOP                             ,            ,10301,1,0,1,"1,316","1,550",2001, 1 , A5 ,$0,3/26/2013
5,TOMPKINSVILLE            ,01  ONE FAMILY HOMES                        ,1,569,252, ,A2, 20 TOMPKINS CIRCLE                        ,            ,10301,1,0,1,"6,222","1,080",1955, 1 , A2 ,$0,11/29/2012
5,TOMPKINSVILLE            ,01  ONE FAMILY HOMES                        ,1,571,225, ,A2, 135 NIXON AVENUE                          ,            ,10304,1,0,1,"6,277","2,048",1970, 1 , A2 ,"$745,000",6/10/2013
5,TOMPKINSVILLE            ,01  ONE FAMILY HOMES                        ,1,571,275, ,A1, 80 NIXON AVENUE                           ,            ,10304,1,0,1,"6,450","1,740",1988, 1 , A1 ,$0,12/19/2012
5,TOMPKINSVILLE            ,01  ONE FAMILY HOMES                        ,1,572,25, ,A1, 131 CEBRA AVENUE                          ,            ,10304,1,0,1,"5,000","1,364",1910, 1 , A1 ,$0,4/2/2013
5,TOMPKINSVILLE            ,01  ONE FAMILY HOMES                        ,1,573,16, ,A2, 18 WARD AVENUE                            ,            ,10304,1,0,1,"6,100",892,1955, 1 , A2 ,"$440,000",7/29/2013
5,TOMPKINSVILLE            ,01  ONE FAMILY HOMES                        ,1,574,57, ,A1, 45 EDGAR TERRACE                          ,            ,10301,1,0,1,"2,910","1,206",1920, 1 , A1 ,$0,11/28/2012
5,TOMPKINSVILLE            ,01  ONE FAMILY HOMES                        ,1,576,75, ,A2, 48 WARD AVENUE                            ,            ,10304,1,0,1,"6,100","2,590",1920, 1 , A2 ,$0,3/26/2013
5,TOMPKINSVILLE            ,01  ONE FAMILY HOMES                        ,1,577,42, ,A1, 18 BAYVIEW PLACE                          ,            ,10304,1,0,1,"4,800","1,828",1915, 1 , A1 ,"$432,500",5/3/2013
5,TOMPKINSVILLE            ,01  ONE FAMILY HOMES                        ,1,578,16, ,A2, 81 CEBRA AVENUE                           ,            ,10304,1,0,1,"4,640","2,160",1955, 1 , A2 ,$0,5/30/2013
5,TOMPKINSVILLE            ,01  ONE FAMILY HOMES                        ,1,579,78, ,A5, 196 WARD AVENUE                           ,            ,10304,1,0,1,"2,232","1,348",1989, 1 , A5 ,"$265,000",2/13/2013
5,TOMPKINSVILLE            ,01  ONE FAMILY HOMES                        ,1,580,159, ,A5, 29 NATALIE COURT                          ,            ,10304,1,0,1,"2,675","1,800",1998, 1 , A5 ,"$350,000",4/22/2013
5,TOMPKINSVILLE            ,01  ONE FAMILY HOMES                        ,1,580,177, ,A5, 30 NATALIE COURT                          ,            ,10304,1,0,1,"2,675","2,250",1998, 1 , A5 ,"$353,500",9/27/2012
5,TOMPKINSVILLE            ,02  TWO FAMILY HOMES                        ,1,115,47, ,B2, 26 OXFORD PLACE                           ,            ,10301,2,0,2,"3,840","2,420",1901, 1 , B2 ,"$220,000",4/15/2013
5,TOMPKINSVILLE            ,02  TWO FAMILY HOMES                        ,1,501,13, ,B9, 61 SWAN STREET                            ,            ,10301,2,0,2,"2,771","1,778",2005, 1 , B9 ,$0,8/10/2012
5,TOMPKINSVILLE            ,02  TWO FAMILY HOMES                        ,1,501,39, ,B3, 80 HANNAH STREET                          ,            ,10301,2,0,2,"7,620","1,944",1920, 1 , B3 ,"$405,000",5/29/2013
5,TOMPKINSVILLE            ,02  TWO FAMILY HOMES                        ,1,574,6, ,B1, 50 WILLIS AVENUE                          ,            ,10301,2,0,2,"2,134","1,916",1920, 1 , B1 ,"$192,500",10/25/2012
5,TOMPKINSVILLE            ,02  TWO FAMILY HOMES                        ,1,574,6, ,B1, 50 WILLIS AVENUE                          ,            ,10301,2,0,2,"2,134","1,916",1920, 1 , B1 ,$0,10/25/2012
5,TOMPKINSVILLE            ,02  TWO FAMILY HOMES                        ,1,576,13, ,B2, 11 ROSEWOOD PLACE                         ,            ,10304,2,0,2,"5,520","2,374",1915, 1 , B2 ,$0,9/13/2012
5,TOMPKINSVILLE            ,02  TWO FAMILY HOMES                        ,1,576,124, ,B2, 17 ROSEWOOD PLACE                         ,            ,10304,2,0,2,"3,800","2,893",1915, 1 , B2 ,"$20,000",9/24/2012
5,TOMPKINSVILLE            ,02  TWO FAMILY HOMES                        ,1,576,124, ,B2, 17 ROSEWOOD PLACE                         ,            ,10304,2,0,2,"3,800","2,893",1915, 1 , B2 ,"$20,000",9/24/2012
5,TOMPKINSVILLE            ,02  TWO FAMILY HOMES                        ,1,578,28, ,B9, 40 CRESTON PLACE                          ,            ,10304,2,0,2,"3,061","1,400",1989, 1 , B9 ,"$301,000",6/18/2013
5,TOMPKINSVILLE            ,03  THREE FAMILY HOMES                      ,1,115,44, ,C0, 32 OXFORD PLACE                           ,            ,10301,3,0,3,"3,930","3,407",1910, 1 , C0 ,"$395,000",5/24/2013
5,TOMPKINSVILLE            ,03  THREE FAMILY HOMES                      ,1,499,16, ,C0, 58 VAN DUZER STREET                       ,            ,10301,3,0,3,"1,848","3,340",1925, 1 , C0 ,$0,1/29/2013
5,TOMPKINSVILLE            ,03  THREE FAMILY HOMES                      ,1,499,16, ,C0, 58 VAN DUZER STREET                       ,            ,10301,3,0,3,"1,848","3,340",1925, 1 , C0 ,$0,1/29/2013
5,TOMPKINSVILLE            ,05  TAX CLASS 1 VACANT LAND                 ,1B,571,93, ,V0, HOMER STREET                              ,            ,0,0,0,0,"114,068",0,0, 1 , V0 ,"$650,000",1/10/2013
5,TOMPKINSVILLE            ,05  TAX CLASS 1 VACANT LAND                 ,1B,571,94, ,V0, HOMER STREET                              ,            ,0,0,0,0,"5,886",0,0, 1 , V0 ,$0,1/10/2013
5,TOMPKINSVILLE            ,05  TAX CLASS 1 VACANT LAND                 ,1B,572,50, ,V0, NIXON AVENUE                              ,            ,10304,0,0,0,"4,500",0,0, 1 , V0 ,"$44,000",8/29/2012
5,TOMPKINSVILLE            ,05  TAX CLASS 1 VACANT LAND                 ,1B,574,25, ,V0, WILLIS AVENUE                             ,            ,10301,0,0,0,"6,372",0,0, 1 , V0 ,"$95,000",5/16/2013
5,TOMPKINSVILLE            ,07  RENTALS - WALKUP APARTMENTS             ,2A,115,31, ,C3, 58 OXFORD PLACE                           ,            ,10301,4,0,4,"4,347","3,448",1931, 2 , C3 ,$0,12/29/2012
5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1132, ,R4, 55 AUSTIN PLACE                           ,3C          ,10304,1,0,1,0,0,1962, 2 , R4 ,"$230,000",11/13/2012
5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1144, ,R4, 55 AUSTIN PLACE                           ,3R          ,10304,1,0,1,0,0,1962, 2 , R4 ,"$150,000",4/15/2013
5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1146, ,R4, 55 AUSTIN PLACE                           ,3T          ,10304,1,0,1,0,0,1962, 2 , R4 ,"$85,000",4/19/2013
5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1156, ,R4, 55 AUSTIN PLACE                           ,4E          ,10304,1,0,1,0,0,1962, 2 , R4 ,"$75,000",4/25/2013
5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1166, ,R4, 55 AUSTIN PLACE                           ,4R          ,10304,1,0,1,0,0,1962, 2 , R4 ,$0,7/10/2013
5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1166, ,R4, 55 AUSTIN PLACE                           ,4R          ,10304,1,0,1,0,0,1962, 2 , R4 ,"$140,000",7/10/2013
5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1180, ,R4, 55 AUSTIN PLACE                           ,5G          ,10304,1,0,1,0,0,1962, 2 , R4 ,"$179,250",12/31/2012
5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1181, ,R4, 55 AUSTIN PLACE                           ,5H          ,10304,1,0,1,0,0,1962, 2 , R4 ,"$175,000",8/1/2012
5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1212, ,R4, 55 AUSTIN PLACE                           ,6T          ,10304,1,0,1,0,0,1962, 2 , R4 ,"$100,000",10/25/2012
5,TOMPKINSVILLE            ,13  CONDOS - ELEVATOR APARTMENTS            ,2,579,1234, ,R4, 55 AUSTIN PLACE                           ,7T          ,10304,1,0,1,0,0,1962, 2 , R4 ,"$101,000",8/15/2012
5,TOMPKINSVILLE            ,22  STORE BUILDINGS                         ,4,500,1, ,K1, 270 BAY STREET                            ,            ,10301,0,1,1,"16,870","7,800",1998, 4 , K1 ,$0,11/29/2012
5,TOMPKINSVILLE            ,22  STORE BUILDINGS                         ,4,503,1, ,K6, 364 BAY STREET                            ,            ,10301,0,1,1,"28,525","65,934",2008, 4 , K6 ,"$5,085",8/29/2012
5,TOMPKINSVILLE            ,22  STORE BUILDINGS                         ,4,569,63, ,K1, 54 VICTORY BOULEVARD                      ,            ,10301,0,1,1,"2,300","1,900",1940, 4 , K1 ,"$130,000",4/15/2013
5,TOMPKINSVILLE            ,29  COMMERCIAL GARAGES                      ,4,499,33, ,G2, 65 HANNAH STREET                          ,            ,10301,0,1,1,"8,125","3,125",1931, 4 , G2 ,$0,12/11/2012
5,TOMPKINSVILLE            ,29  COMMERCIAL GARAGES                      ,4,499,35, ,G2, 67 HANNAH STREET                          ,            ,10301,0,1,1,"5,660","1,456",1931, 4 , G2 ,$0,12/11/2012
5,TOMPKINSVILLE            ,29  COMMERCIAL GARAGES                      ,4,500,10, ,G7, BAY STREET                                ,            ,10301,0,0,0,"1,200",0,0, 4 , G7 ,$0,11/29/2012
5,TOMPKINSVILLE            ,29  COMMERCIAL GARAGES                      ,4,500,11, ,G7, BAY STREET                                ,            ,10301,0,0,0,"1,026",0,0, 4 , G7 ,$0,11/29/2012
5,TOMPKINSVILLE            ,29  COMMERCIAL GARAGES                      ,4,500,12, ,G7, BAY STREET                                ,            ,10301,0,0,0,"3,212",0,0, 4 , G7 ,$0,11/29/2012
5,TOMPKINSVILLE            ,31  COMMERCIAL VACANT LAND                  ,4,503,19, ,V1, 18 ST JULIAN PLACE                        ,            ,10301,0,0,0,"24,900",0,0, 4 , V1 ,$0,8/29/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7775,4, ,A1, 27 BELWOOD LOOP                           ,            ,10307,1,0,1,"7,553","4,631",2009, 1 , A1 ,"$1,180,000",1/24/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7775,13, ,A1, 19 DINTREE LANE                           ,            ,10307,1,0,1,"6,104","2,887",2010, 1 , A1 ,"$660,000",3/25/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7775,121, ,A3, 54 OTTAVIO PROMENADE                      ,            ,10307,1,0,1,"10,464","4,480",2007, 1 , A3 ,$10,9/28/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7786,37, ,A1, 193 BEDELL AVENUE                         ,            ,10307,1,0,1,"13,284","2,750",1920, 1 , A1 ,"$740,000",6/28/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7786,37, ,A1, 193 BEDELL AVENUE                         ,            ,10307,1,0,1,"13,284","2,750",1920, 1 , A1 ,$0,1/30/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7792,218, ,A1, 450 PAGE AVENUE                           ,            ,10307,1,0,1,"3,320",920,1935, 1 , A1 ,"$360,000",12/20/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7793,29, ,A3, 82 JACOB STREET                           ,            ,10307,1,0,1,"10,560","3,000",1988, 1 , A3 ,"$775,000",4/18/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7793,65, ,A3, 5 PAGE AVENUE                             ,            ,10309,1,0,1,"9,282","4,452",1988, 1 , A3 ,$0,6/17/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7793,184, ,A1, 95 BEDELL AVENUE                          ,            ,10307,1,0,1,"12,870","3,000",1940, 1 , A1 ,"$665,000",4/26/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7793,255, ,A3, 25 ELIZABETH COURT                        ,            ,10307,1,0,1,"10,703","9,400",2002, 1 , A3 ,"$1,900,000",9/21/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7796,14, ,A1, 63 BEDELL AVENUE                          ,            ,10307,1,0,1,"6,500","3,897",2007, 1 , A1 ,"$650,000",5/1/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7799,36, ,A1, 23 BEDELL AVENUE                          ,            ,10307,1,0,1,"4,200","1,454",1899, 1 , A1 ,$0,2/28/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7812,48, ,A1, 149 JOLINE AVENUE                         ,            ,10307,1,0,1,"6,970","2,750",1920, 1 , A1 ,"$755,000",5/15/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7812,86, ,A1, 146 BEDELL AVENUE                         ,            ,10307,1,0,1,"4,251","1,733",1901, 1 , A1 ,$0,3/20/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7818,3, ,A1, 105 JOLINE AVENUE                         ,            ,10307,1,0,1,"9,840","1,952",1899, 1 , A1 ,$0,3/13/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7818,15, ,A1, 81 JOLINE AVENUE                          ,            ,10307,1,0,1,"10,034","4,280",1988, 1 , A1 ,$0,6/28/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7821,12, ,A1, 7 JOLINE AVENUE                           ,            ,10307,1,0,1,"7,414","2,478",2011, 1 , A1 ,"$661,862",12/27/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7826,264, ,A2, 7022 HYLAN BOULEVARD                      ,            ,10307,1,0,1,"4,000","1,852",1960, 1 , A2 ,$0,2/13/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7841,49, ,A1, 125 SPRAGUE AVENUE                        ,            ,10307,1,0,1,"6,750","1,620",1925, 1 , A1 ,"$550,000",8/3/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7853,53, ,A1, 7188 AMBOY ROAD                           ,            ,10307,1,0,1,"8,400","2,885",2012, 1 , A1 ,$0,4/2/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7860,5, ,A5, 440 SPRAGUE AVENUE                        ,            ,10307,1,0,1,943,"1,080",1988, 1 , A5 ,"$282,000",8/8/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7862,6, ,A6, 610 ROCKAWAY STREET                       ,            ,10307,1,0,1,"2,500",712,1920, 1 , A6 ,$0,2/25/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7862,10, ,A6, 618 ROCKAWAY STREET                       ,            ,10307,1,0,1,"2,500",532,1920, 1 , A6 ,"$300,000",10/3/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7863,5, ,A5, 241 LORETTO STREET                        ,            ,10307,1,0,1,791,"1,503",1990, 1 , A5 ,$0,12/12/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7863,79, ,A5, 19 SEA CREST LANE                         ,            ,10307,1,0,1,744,"1,248",1989, 1 , A5 ,$0,10/9/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7863,151, ,A5, 63 WILDWOOD LANE                          ,            ,10307,1,0,1,655,930,1995, 1 , A5 ,"$295,000",9/4/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7863,179, ,A5, 14 SEA CREST LANE                         ,            ,10307,1,0,1,574,756,1989, 1 , A5 ,"$275,000",5/29/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7863,233, ,A5, 46 FOREST LANE                            ,            ,10307,1,0,1,"1,125","1,600",1999, 1 , A5 ,"$315,000",4/17/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7863,276, ,A5, 21 FOREST LANE                            ,            ,10307,1,0,1,911,"1,425",1998, 1 , A5 ,"$288,000",8/28/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7865,22, ,A1, 552 ROCKAWAY STREET                       ,            ,10307,1,0,1,"2,500","1,696",1925, 1 , A1 ,$10,5/10/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7865,22, ,A1, 552 ROCKAWAY STREET                       ,            ,10307,1,0,1,"2,500","1,696",1925, 1 , A1 ,$0,9/19/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7867,137, ,A2, 363 SLEIGHT AVENUE                        ,            ,10307,1,0,1,"10,050",930,1930, 1 , A2 ,"$700,000",1/9/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7868,68, ,A1, 56 SPRAGUE AVENUE                         ,            ,10307,1,0,1,"7,500","2,192",1925, 1 , A1 ,$0,2/14/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7868,108, ,A2, 333 SLEIGHT AVENUE                        ,            ,10307,1,0,1,"10,000","1,168",1930, 1 , A2 ,$0,12/17/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7880,10, ,A6, 678 YETMAN AVENUE                         ,            ,10307,1,0,1,"5,000",918,1930, 1 , A6 ,"$248,077",3/12/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7880,57, ,A1, 437 MANHATTAN STREET                      ,            ,10307,1,0,1,"2,500","1,940",2000, 1 , A1 ,"$450,000",9/7/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7884,55, ,A1, 401 BRIGHTON STREET                       ,            ,10307,1,0,1,"2,500","1,810",2004, 1 , A1 ,"$434,000",1/24/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7884,81, ,A1, 355 BRIGHTON STREET                       ,            ,10307,1,0,1,"3,750","2,070",2012, 1 , A1 ,"$670,000",5/17/2013
